Date and Time,global radiation (W/qm),precipitation [mm/day],rel hum[%],wind speed [m/s],temperature [°C]
27.04.2015 14:00:00,636,0,36.25,2.8859833333,26.1833333333
27.04.2015 15:00:00,507,0,32.6466666667,2.1344166667,27.0066666667
27.04.2015 16:00:00,257.5,0,30.74,0.9926,27.2733333333
27.04.2015 17:00:00,72.8333333333,0,44.4616666667,1.2993166667,24.2516666667
27.04.2015 18:00:00,3.6666666667,0,58.7866666667,0.8002166667,19.6616666667
27.04.2015 19:00:00,0,0,64.15,0.8219166667,16.4233333333
27.04.2015 20:00:00,0,0,56.265,0.8834,18.1683333333
27.04.2015 21:00:00,0,0,55.0716666667,1.1853333333,18.9983333333
27.04.2015 22:00:00,0,0,56.4733333333,0.7809666667,18.5883333333
27.04.2015 23:00:00,0,0,71.2666666667,0.2325166667,14.7066666667
28.04.2015 00:00:00,0,0,77.505,0.5317666667,12.865
28.04.2015 01:00:00,0,0,77.605,0.1804833333,12.705
28.04.2015 02:00:00,0,0,75.4383333333,0.1555166667,13.3483333333
28.04.2015 03:00:00,0,0,81.1716666667,0.1236666667,11.635
28.04.2015 04:00:00,0,0,78.9666666667,0.2422,11.5116666667
28.04.2015 05:00:00,0,0,81.0833333333,0.1661333333,11.0166666667
28.04.2015 06:00:00,0,0,82.4216666667,0.1792,10.72
28.04.2015 07:00:00,14.6666666667,0,81.9466666667,0.3575833333,10.5866666667
28.04.2015 08:00:00,149,0,61.4583333333,0.2303,15.7533333333
28.04.2015 09:00:00,320,0,54.13,0.7865666667,18.1433333333
28.04.2015 10:00:00,456.1666666667,0,47.83,0.3529166667,20.775
28.04.2015 11:00:00,488.1666666667,0,44.0916666667,1.4711666667,22.1416666667
28.04.2015 12:00:00,615,0,41.1833333333,1.6749833333,23.1483333333
28.04.2015 13:00:00,674.3333333333,0,37.8333333333,1.7917666667,24.6
28.04.2015 14:00:00,602.8333333333,0,41.675,2.6661833333,24.095
28.04.2015 15:00:00,463.1666666667,0,52.1816666667,2.5832333333,22.2533333333
28.04.2015 16:00:00,269.6666666667,0,60.61,2.4697166667,20.6883333333
28.04.2015 17:00:00,84.1666666667,0,67.6066666667,1.7984166667,18.7683333333
28.04.2015 18:00:00,2.3333333333,0,73.6483333333,2.25295,17.165
28.04.2015 19:00:00,0,0,80.285,2.3227166667,15.77
28.04.2015 20:00:00,0,0,83.4333333333,1.1100833333,14.915
28.04.2015 21:00:00,0,0,85.7666666667,0.8178333333,14.2966666667
28.04.2015 22:00:00,0,0,84.65,0.7952,14.4816666667
28.04.2015 23:00:00,0,0,81.25,0.4013333333,15.115
29.04.2015 00:00:00,0,0,81.0833333333,0.33285,15.1183333333
29.04.2015 01:00:00,0,0,80.7833333333,0.4912833333,14.9966666667
29.04.2015 02:00:00,0,0,82,0.1002166667,14.8366666667
29.04.2015 03:00:00,0,0,82.5833333333,1.0253833333,14.875
29.04.2015 04:00:00,0,0,82.8666666667,1.0354166667,14.8266666667
29.04.2015 05:00:00,0,0,81.75,0.8985666667,15.0833333333
29.04.2015 06:00:00,0,0,88.7833333333,0.81795,14.2533333333
29.04.2015 07:00:00,1.8333333333,42.672,95.2,0.73395,13.505
29.04.2015 08:00:00,16.5,30.48,95.8833333333,0.76475,13.575
29.04.2015 09:00:00,100.3333333333,18.288,95.55,0.9850166667,14.1283333333
29.04.2015 10:00:00,180.3333333333,0,92.0833333333,0.9003166667,15.3266666667
29.04.2015 11:00:00,358.6666666667,0,80.715,1.3063166667,17.285
29.04.2015 12:00:00,463,0,72.6416666667,1.6139666667,18.5333333333
29.04.2015 13:00:00,509,0,62.7116666667,2.3461666667,19.445
29.04.2015 14:00:00,302.6666666667,0,59.12,2.7696666667,18.9833333333
29.04.2015 15:00:00,146,0,64.8616666667,2.6101833333,18.025
29.04.2015 16:00:00,213,0,59.4633333333,2.6580166667,18.2233333333
29.04.2015 17:00:00,133.5,0,59.4766666667,2.4684333333,17.8166666667
29.04.2015 18:00:00,4.8333333333,0,72.185,2.0304666667,15.4833333333
29.04.2015 19:00:00,0,0,80.57,1.97365,15.025
29.04.2015 20:00:00,0,0,86.7333333333,2.7504166667,14.3633333333
29.04.2015 21:00:00,0,0,86.8833333333,2.7017666667,13.9516666667
29.04.2015 22:00:00,0,0,79.2083333333,2.5104333333,13.99
29.04.2015 23:00:00,0,0,84.2466666667,1.0476666667,12.7783333333
30.04.2015 00:00:00,0,0,92.1,1.4863333333,11.7333333333
30.04.2015 01:00:00,0,0,94.55,0.5458833333,11.2533333333
30.04.2015 02:00:00,0,0,94.8333333333,0.06545,11.68
30.04.2015 03:00:00,0,0,94.6333333333,0.0812,12.2
30.04.2015 04:00:00,0,0,94.45,0.2184,12.2966666667
30.04.2015 05:00:00,0,0,93.8,0.1878333333,12.6083333333
30.04.2015 06:00:00,0,0,94.7,0.0835333333,12.6083333333
30.04.2015 07:00:00,4,0,95.45,0.0540166667,12.515
30.04.2015 08:00:00,43.3333333333,0,93.65,0.0106166667,12.8016666667
30.04.2015 09:00:00,169,0,86.6666666667,0.1936666667,14.1033333333
30.04.2015 10:00:00,304.3333333333,0,81.615,0.46515,15.2416666667
30.04.2015 11:00:00,412.1666666667,0,74.6666666667,0.3459166667,17.4433333333
30.04.2015 12:00:00,538.1666666667,0,67.555,0.7467833333,18.8166666667
30.04.2015 13:00:00,528.1666666667,0,60.5266666667,0.7509833333,20.1766666667
30.04.2015 14:00:00,581.5,0,55.1066666667,1.0763666667,21.1966666667
30.04.2015 15:00:00,470.5,0,59.2233333333,2.3249333333,20.65
30.04.2015 16:00:00,408.5,0,62.6016666667,3.2554666667,19.7516666667
30.04.2015 17:00:00,138.5,0,66.2233333333,2.1595,18.6816666667
30.04.2015 18:00:00,3.8333333333,0,75.32,0.7180833333,16.1816666667
30.04.2015 19:00:00,0,0,86.1833333333,0.6339666667,13.74
30.04.2015 20:00:00,0,0,88.35,1.2098333333,13.1283333333
30.04.2015 21:00:00,0,0,91.35,0.5353833333,12.35
30.04.2015 22:00:00,0,0,93.7,0.76335,11.65
30.04.2015 23:00:00,0,0,89.5333333333,0.9826833333,12.42
01.05.2015 00:00:00,0,0,91.5666666667,0.83055,11.6466666667
01.05.2015 01:00:00,0,0,93.6,0.7511,10.66
01.05.2015 02:00:00,0,0,95.1,0.1705666667,9.605
01.05.2015 03:00:00,0,0,96.6166666667,0.1857333333,9.1716666667
01.05.2015 04:00:00,0,0,96.9,0.4922166667,9.0116666667
01.05.2015 05:00:00,0,0,97.3333333333,0.7149333333,8.6666666667
01.05.2015 06:00:00,0,0,97.15,0.3241,8.7333333333
01.05.2015 07:00:00,11.6666666667,0,97.4,0.0660333333,9.1016666667
01.05.2015 08:00:00,93.6666666667,0,97.05,0.1246,10.43
01.05.2015 09:00:00,203.8333333333,0,91.5,0.0595,12.7583333333
01.05.2015 10:00:00,371.5,0,78.6616666667,0.3304,15.1066666667
01.05.2015 11:00:00,607.5,0,66.0983333333,0.8409333333,17.7583333333
01.05.2015 12:00:00,396.5,0,61.75,1.2474,18.5433333333
01.05.2015 13:00:00,673.3333333333,0,52.015,0.9465166667,20.67
01.05.2015 14:00:00,573.1666666667,0,50.795,1.7673833333,20.7266666667
01.05.2015 15:00:00,386.5,0,51.035,1.83085,20.4883333333
01.05.2015 16:00:00,206.6666666667,0,55.3966666667,2.3793,19.4516666667
01.05.2015 17:00:00,43.6666666667,0,60.035,2.11645,17.5366666667
01.05.2015 18:00:00,1.5,0,64.5666666667,1.9216166667,16.1033333333
01.05.2015 19:00:00,0,0,71.2066666667,0.5702666667,14.9916666667
01.05.2015 20:00:00,0,0,77.32,0.497,13.69
01.05.2015 21:00:00,0,0,80.7066666667,0.2804666667,13.0166666667
01.05.2015 22:00:00,0,0,84.2666666667,0.4236166667,12.59
01.05.2015 23:00:00,0,0,86.45,0.2079,12.4516666667
02.05.2015 00:00:00,0,0,86.05,0.5322333333,12.16
02.05.2015 01:00:00,0,0,89.5,0.72625,11.21
02.05.2015 02:00:00,0,0,87.6333333333,0.25515,12.1733333333
02.05.2015 03:00:00,0,0,84.8,0.7609,12.7316666667
02.05.2015 04:00:00,0,0,87.45,0.4454333333,12.4633333333
02.05.2015 05:00:00,0,0,85.3833333333,0.23695,12.9133333333
02.05.2015 06:00:00,0,0,86.2666666667,0.1582,13.3233333333
02.05.2015 07:00:00,6.6666666667,0,87.2333333333,0.4377333333,13.29
02.05.2015 08:00:00,139,0,75.3033333333,0.30485,15.22
02.05.2015 09:00:00,302.8333333333,0,67.5633333333,0.67445,17.81
02.05.2015 10:00:00,264.5,0,69.84,0.8314833333,18.4966666667
02.05.2015 11:00:00,451.8333333333,0,65.1466666667,0.8183,20.5583333333
02.05.2015 12:00:00,336.8333333333,0,62.005,1.0908333333,21.2466666667
02.05.2015 13:00:00,348.3333333333,0,58.9983333333,2.2085,21.91
02.05.2015 14:00:00,270.3333333333,0,62.2916666667,2.1705833333,21.5066666667
02.05.2015 15:00:00,288.5,0,64.1183333333,2.3681,21.5416666667
02.05.2015 16:00:00,282.6666666667,0,62.83,2.5319,21.89
02.05.2015 17:00:00,94.5,0,69.6233333333,2.5277,20.525
02.05.2015 18:00:00,4.5,0,77.7866666667,1.4567,18.4316666667
02.05.2015 19:00:00,0,0,82.4833333333,1.0715833333,17.4366666667
02.05.2015 20:00:00,0,0,88.5,0.44065,15.5333333333
02.05.2015 21:00:00,0,0,92.7166666667,0.22365,13.99
02.05.2015 22:00:00,0,0,94.9,0.3533833333,13.2466666667
02.05.2015 23:00:00,0,0,95.3833333333,0.7413,13.4483333333
03.05.2015 00:00:00,0,0,96.3,0.28035,11.9383333333
03.05.2015 01:00:00,0,0,97.3,0.0355833333,11.3333333333
03.05.2015 02:00:00,0,0,97.65,0.25235,10.6916666667
03.05.2015 03:00:00,0,0,97.9666666667,0.2388166667,10.85
03.05.2015 04:00:00,0,0,98.2833333333,0.0009333333,9.9066666667
03.05.2015 05:00:00,0,0,98.3333333333,0.0180833333,9.9983333333
03.05.2015 06:00:00,0,0,98.5,0.0786333333,9.2916666667
03.05.2015 07:00:00,8.8333333333,0,98.8166666667,0.4040166667,9.8416666667
03.05.2015 08:00:00,92.6666666667,0,98.1333333333,0.1582,11.41
03.05.2015 09:00:00,301.6666666667,0,95.6,0.4538333333,14.7266666667
03.05.2015 10:00:00,426.8333333333,0,83.9783333333,1.0467333333,17.505
03.05.2015 11:00:00,609.1666666667,0,68.915,0.7938,20.6033333333
03.05.2015 12:00:00,666.6666666667,0,63.7083333333,1.8506833333,21.4683333333
03.05.2015 13:00:00,658.8333333333,0,57.235,1.5269333333,22.5366666667
03.05.2015 14:00:00,605.1666666667,0,51.265,1.7619,23.7966666667
03.05.2015 15:00:00,470.6666666667,0,51.46,2.3482666667,23.7966666667
03.05.2015 16:00:00,268.1666666667,0,61.06,2.66525,21.6816666667
03.05.2015 17:00:00,91,0,69.1233333333,2.4299333333,19.765
03.05.2015 18:00:00,2.5,0,77.3966666667,1.6944666667,17.895
03.05.2015 19:00:00,0,0,83.2333333333,1.4680166667,16.79
03.05.2015 20:00:00,0,0,86.7166666667,0.595,15.875
03.05.2015 21:00:00,0,0,92.5333333333,0.2223666667,13.89
03.05.2015 22:00:00,0,0,94.4166666667,0.37345,13.645
03.05.2015 23:00:00,0,0,94.95,0.6715333333,13.4316666667
04.05.2015 00:00:00,0,0,94.5,0.1992666667,13.1166666667
04.05.2015 01:00:00,0,0,96.15,0.3977166667,12.7066666667
04.05.2015 02:00:00,0,0,96.2666666667,0.1107166667,12.5483333333
04.05.2015 03:00:00,0,0,96.9,0.10045,12.6016666667
04.05.2015 04:00:00,0,0,97.1833333333,0.0603166667,11.845
04.05.2015 05:00:00,0,0,97.6166666667,0.0026833333,11.8166666667
04.05.2015 06:00:00,0,0,97.85,0.3878,11.8883333333
04.05.2015 07:00:00,6.8333333333,0,97.9333333333,0.3304,11.8433333333
04.05.2015 08:00:00,171.8333333333,0,91.5166666667,0.1314833333,15.71
04.05.2015 09:00:00,336.3333333333,0,75.46,0.1457166667,19.2383333333
04.05.2015 10:00:00,489,0,63.7016666667,0.4554666667,21.8233333333
04.05.2015 11:00:00,587.6666666667,0,60.9516666667,1.1440333333,23.41
04.05.2015 12:00:00,638.5,0,62.425,2.0393333333,23.67
04.05.2015 13:00:00,639.6666666667,0,56.765,1.5513166667,24.7833333333
04.05.2015 14:00:00,552.5,0,55.29,1.91065,25.3816666667
04.05.2015 15:00:00,424.1666666667,0,58.6333333333,2.3700833333,24.9366666667
04.05.2015 16:00:00,254.6666666667,0,62.8016666667,2.1785166667,23.9283333333
04.05.2015 17:00:00,91.6666666667,0,71.5,1.8856833333,21.9816666667
04.05.2015 18:00:00,2.1666666667,0,84.7666666667,1.5387166667,18.565
04.05.2015 19:00:00,0,0,92.1333333333,1.36115,16.6583333333
04.05.2015 20:00:00,0,0,94.1333333333,0.27125,15.4516666667
04.05.2015 21:00:00,0,0,95.6666666667,0.2172333333,15.3966666667
04.05.2015 22:00:00,0,0,95.5333333333,0.4645666667,16.045
04.05.2015 23:00:00,0,0,95.1333333333,0.2119833333,15.8733333333
05.05.2015 00:00:00,0,0,94.3666666667,0.11025,16.345
05.05.2015 01:00:00,0,0,94.0666666667,0.0571666667,16.05
05.05.2015 02:00:00,0,0,94.9666666667,0.0445666667,15.8533333333
05.05.2015 03:00:00,0,0,93.85,0.4474166667,16.3733333333
05.05.2015 04:00:00,0,0,94.0166666667,0.07315,16.37
05.05.2015 05:00:00,0,0,94.0666666667,0.7225166667,16.3633333333
05.05.2015 06:00:00,0,0,93.4666666667,1.2087833333,16.3266666667
05.05.2015 07:00:00,3,0,93.6333333333,1.0778833333,16.2433333333
05.05.2015 08:00:00,48.6666666667,0,93.0666666667,1.23095,16.3616666667
05.05.2015 09:00:00,159.3333333333,0,87.6333333333,1.4063,17.37
05.05.2015 10:00:00,137.6666666667,0,80.4,1.3298833333,18.2383333333
05.05.2015 11:00:00,202.5,0,86.1666666667,1.12455,17.6266666667
05.05.2015 12:00:00,177.8333333333,12.192,88.4166666667,2.86475,16.9383333333
05.05.2015 13:00:00,224.1666666667,0,87.9333333333,4.8146,15.915
05.05.2015 14:00:00,162.3333333333,0,77.2833333333,2.6182333333,17.3216666667
05.05.2015 15:00:00,121.6666666667,0,76.3933333333,3.3759833333,16.2633333333
05.05.2015 16:00:00,114.3333333333,0,73.0933333333,0.8619333333,17.1533333333
05.05.2015 17:00:00,70.6666666667,0,71.9233333333,0.60235,16.4483333333
05.05.2015 18:00:00,1.5,0,76.5166666667,0.8981,14.1216666667
05.05.2015 19:00:00,0,0,73.01,1.5468833333,14.0383333333
05.05.2015 20:00:00,0,0,73.3966666667,1.6177,13.695
05.05.2015 21:00:00,0,0,76.0866666667,1.0827833333,12.5033333333
05.05.2015 22:00:00,0,0,77.595,0.7670833333,11.75
05.05.2015 23:00:00,0,0,82.1816666667,0.8401166667,11.1866666667
06.05.2015 00:00:00,0,0,86.45,0.5867166667,9.4883333333
06.05.2015 01:00:00,0,0,81.76,0.82775,10.185
06.05.2015 02:00:00,0,0,83.1883333333,0.7876166667,9.5616666667
06.05.2015 03:00:00,0,0,73.0283333333,1.0922333333,10.485
06.05.2015 04:00:00,0,0,67.4166666667,1.11825,11.47
06.05.2015 05:00:00,0,0,77.88,0.5166,9.8166666667
06.05.2015 06:00:00,0,0,76.605,0.8836333333,9.9933333333
06.05.2015 07:00:00,6.1666666667,0,71.545,1.15605,11.3633333333
06.05.2015 08:00:00,145,0,62.275,1.4600833333,13.98
06.05.2015 09:00:00,331.8333333333,0,57.09,2.62675,16.0516666667
06.05.2015 10:00:00,499.8333333333,0,52.5583333333,3.1334333333,17.0383333333
06.05.2015 11:00:00,607,0,45.1183333333,2.7022333333,18.6266666667
06.05.2015 12:00:00,670.1666666667,0,41.86,3.1498833333,19.37
06.05.2015 13:00:00,661.5,0,40.1966666667,2.9780333333,20.1033333333
06.05.2015 14:00:00,592.3333333333,0,37.2766666667,3.1589833333,20.735
06.05.2015 15:00:00,463,0,35.305,3.3157833333,20.9716666667
06.05.2015 16:00:00,289.1666666667,0,35.0483333333,3.2244333333,20.6916666667
06.05.2015 17:00:00,103.3333333333,0,38.3416666667,3.0245833333,19.545
06.05.2015 18:00:00,2,0,44.86,2.8791,17.875
06.05.2015 19:00:00,0,0,50.7166666667,3.1572333333,17.0233333333
06.05.2015 20:00:00,0,0,59.3116666667,2.6787833333,15.375
06.05.2015 21:00:00,0,0,51.9816666667,3.2849833333,15.88
06.05.2015 22:00:00,0,0,51.6733333333,3.3908,16.02
06.05.2015 23:00:00,0,0,54.3633333333,3.5281166667,15.6016666667
07.05.2015 00:00:00,0,0,55.9316666667,2.6994333333,14.8933333333
07.05.2015 01:00:00,0,0,53.9066666667,2.4473166667,14.9316666667
07.05.2015 02:00:00,0,0,52.8133333333,2.6734166667,15.025
07.05.2015 03:00:00,0,0,53.625,2.3286666667,14.7083333333
07.05.2015 04:00:00,0,0,53.0466666667,2.3188666667,14.7516666667
07.05.2015 05:00:00,0,0,51.58,2.5160333333,14.9483333333
07.05.2015 06:00:00,0,0,50.5183333333,2.7022333333,15.0966666667
07.05.2015 07:00:00,4.6666666667,0,49.3316666667,2.7812166667,15.33
07.05.2015 08:00:00,154.8333333333,0,44.3983333333,3.51645,17.0216666667
07.05.2015 09:00:00,327.8333333333,0,41.8066666667,3.41285,18.73
07.05.2015 10:00:00,488,0,36.925,3.6478166667,20.75
07.05.2015 11:00:00,549.1666666667,0,32.8833333333,3.2034333333,22.6516666667
07.05.2015 12:00:00,620.6666666667,0,29.16,2.3471,24.8516666667
07.05.2015 13:00:00,596,0,26.7433333333,2.1495833333,25.8283333333
07.05.2015 14:00:00,547.6666666667,0,25.2833333333,1.7824333333,26.7616666667
07.05.2015 15:00:00,378.8333333333,0,25.765,1.7382166667,26.4816666667
07.05.2015 16:00:00,284.1666666667,0,26.9816666667,1.7964333333,26.1333333333
07.05.2015 17:00:00,87,0,30.9016666667,1.56625,23.9916666667
07.05.2015 18:00:00,1,0,34.72,1.9150833333,21.4666666667
07.05.2015 19:00:00,0,0,35.5816666667,2.2269333333,21.0416666667
07.05.2015 20:00:00,0,0,37.82,2.1691833333,20.2616666667
07.05.2015 21:00:00,0,0,38.5016666667,1.7256166667,19.7183333333
07.05.2015 22:00:00,0,0,37.5816666667,1.3955666667,19.3466666667
07.05.2015 23:00:00,0,0,34.4766666667,1.7165166667,19.8566666667
08.05.2015 00:00:00,0,0,34.545,0.9317,19.5083333333
08.05.2015 01:00:00,0,0,42.405,0.6673333333,16.3
08.05.2015 02:00:00,0,0,47.7933333333,0.0057166667,14.5416666667
08.05.2015 03:00:00,0,0,41.5333333333,0.38255,15.64
08.05.2015 04:00:00,0,0,43.39,0.2591166667,15.5816666667
08.05.2015 05:00:00,0,0,49.7166666667,0.14455,15.345
08.05.2015 06:00:00,0,0,50.82,0.1652,13.925
08.05.2015 07:00:00,6,0,53.8733333333,0.1386,13.15
08.05.2015 08:00:00,83.8333333333,0,50.0183333333,0.0680166667,14.975
08.05.2015 09:00:00,268.8333333333,0,37.7716666667,0.1092,20.9383333333
08.05.2015 10:00:00,495,0,30.1633333333,0.0971833333,25.4
08.05.2015 11:00:00,420.3333333333,0,24.19,0.26565,27.135
08.05.2015 12:00:00,451.6666666667,0,19.3716666667,1.0285333333,27.2366666667
08.05.2015 13:00:00,608.6666666667,0,17.205,0.8023166667,29.1033333333
08.05.2015 14:00:00,587.8333333333,0,17.6133333333,1.39685,29.6233333333
08.05.2015 15:00:00,449,0,21.3533333333,2.1435166667,29.275
08.05.2015 16:00:00,263.5,0,31.7383333333,2.4339,26.9266666667
08.05.2015 17:00:00,79.1666666667,0,37.505,2.1492333333,24.2016666667
08.05.2015 18:00:00,2.6666666667,0,47.405,0.6190333333,20.105
08.05.2015 19:00:00,0,0,59.5983333333,0.6519333333,16.3033333333
08.05.2015 20:00:00,0,0,62.4316666667,0.5121666667,14.905
08.05.2015 21:00:00,0,0,68.88,0.4440333333,13.5366666667
08.05.2015 22:00:00,0,0,67.8733333333,0.46095,13.3333333333
08.05.2015 23:00:00,0,0,75.28,0.2129166667,11.6966666667
09.05.2015 00:00:00,0,0,81.915,0.1911,10.3383333333
09.05.2015 01:00:00,0,0,87.5,0.1460666667,9.215
09.05.2015 02:00:00,0,0,91.1166666667,0.0380333333,8.5316666667
09.05.2015 03:00:00,0,0,93.5166666667,0.0502833333,8.1023333333
09.05.2015 04:00:00,0,0,95.3333333333,0.1992666667,7.8175
09.05.2015 05:00:00,0,0,95.8333333333,0.3617833333,7.8201666667
09.05.2015 06:00:00,0,0,94.1166666667,0.49945,8.75
09.05.2015 07:00:00,5.3333333333,0,95.4166666667,0.15295,7.6965
09.05.2015 08:00:00,76.5,0,95,0.2024166667,10.3833333333
09.05.2015 09:00:00,225,0,82.2533333333,0.3050833333,12.985
09.05.2015 10:00:00,411.8333333333,0,63.24,0.9839666667,18.215
09.05.2015 11:00:00,497.1666666667,0,57.7983333333,0.9828,19.8666666667
09.05.2015 12:00:00,682.5,0,49.1983333333,0.7236833333,23.0166666667
09.05.2015 13:00:00,427.3333333333,0,48.9516666667,1.1865,23.1683333333
09.05.2015 14:00:00,498.8333333333,0,47.5533333333,1.4471333333,23.035
09.05.2015 15:00:00,437,0,42.7183333333,2.2717333333,23.6716666667
09.05.2015 16:00:00,259.6666666667,0,43.7483333333,1.6016,23.62
09.05.2015 17:00:00,81.5,0,50.6766666667,0.7701166667,22.3216666667
09.05.2015 18:00:00,1.6666666667,0,66.7416666667,0.9847833333,18.645
09.05.2015 19:00:00,0,0,69.9833333333,1.98345,17.9833333333
09.05.2015 20:00:00,0,0,69.325,2.1747833333,17.555
09.05.2015 21:00:00,0,0,69.66,2.01285,17.38
09.05.2015 22:00:00,0,0,72.0383333333,1.7117333333,16.695
09.05.2015 23:00:00,0,0,68.1683333333,1.4688333333,17.0183333333
10.05.2015 00:00:00,0,0,70.6533333333,1.8870833333,17.1416666667
10.05.2015 01:00:00,0,0,70.925,2.2759333333,17.1516666667
10.05.2015 02:00:00,0,0,72.965,3.02785,17.1516666667
10.05.2015 03:00:00,0,0,68.4733333333,3.5149333333,17.42
10.05.2015 04:00:00,0,0,62.7133333333,3.1728666667,17.5
10.05.2015 05:00:00,0,0,59.7083333333,1.9497333333,16.8916666667
10.05.2015 06:00:00,0,0,54.5566666667,2.71145,18.2583333333
10.05.2015 07:00:00,3.6666666667,0,60.47,2.4266666667,17.9666666667
10.05.2015 08:00:00,130,0,58.5066666667,2.1548333333,19.04
10.05.2015 09:00:00,311.8333333333,0,56.5633333333,2.78215,20.6133333333
10.05.2015 10:00:00,472.6666666667,0,53.97,3.4951,21.5683333333
10.05.2015 11:00:00,574.8333333333,0,47.9233333333,2.5048333333,23.15
10.05.2015 12:00:00,634,0,48.035,2.3711333333,23.97
10.05.2015 13:00:00,621.6666666667,0,45.14,2.2101333333,24.8883333333
10.05.2015 14:00:00,550.8333333333,0,43.665,2.2040666667,25.2466666667
10.05.2015 15:00:00,423.5,0,45.895,1.7904833333,25.1333333333
10.05.2015 16:00:00,280,0,49.4283333333,2.7060833333,24.09
10.05.2015 17:00:00,86.3333333333,0,54.345,2.34745,22.6383333333
10.05.2015 18:00:00,1.3333333333,0,60.9583333333,1.3001333333,20.2733333333
10.05.2015 19:00:00,0,0,67.5333333333,1.7236333333,18.92
10.05.2015 20:00:00,0,0,68.23,1.7306333333,18.5783333333
10.05.2015 21:00:00,0,0,70.295,2.4750833333,18.1016666667
10.05.2015 22:00:00,0,0,72.1433333333,2.0840166667,17.5783333333
10.05.2015 23:00:00,0,0,73.0683333333,2.3091833333,17.0883333333
11.05.2015 00:00:00,0,0,73.78,2.3865333333,16.7516666667
11.05.2015 01:00:00,0,0,73.1283333333,2.9939,16.7083333333
11.05.2015 02:00:00,0,0,74.6033333333,2.3149,16.32
11.05.2015 03:00:00,0,0,75.3233333333,2.7584666667,16.1533333333
11.05.2015 04:00:00,0,0,74.1833333333,2.6958166667,16.2433333333
11.05.2015 05:00:00,0,0,72.3416666667,2.7122666667,16.2833333333
11.05.2015 06:00:00,0,0,69.6383333333,2.4294666667,16.4933333333
11.05.2015 07:00:00,4.1666666667,0,70.2466666667,2.20885,16.19
11.05.2015 08:00:00,130,0,66.2416666667,2.7151833333,17.3466666667
11.05.2015 09:00:00,308.3333333333,0,64.825,3.7556166667,18.3666666667
11.05.2015 10:00:00,471,0,59.2266666667,3.5098,19.755
11.05.2015 11:00:00,575.3333333333,0,51.5116666667,3.6240166667,21.4666666667
11.05.2015 12:00:00,640.5,0,43.375,3.2713333333,23.36
11.05.2015 13:00:00,633.1666666667,0,39.81,3.3521833333,24.3316666667
11.05.2015 14:00:00,563.1666666667,0,38.6683333333,3.3598833333,24.6266666667
11.05.2015 15:00:00,437.1666666667,0,37.8283333333,3.0927166667,24.8066666667
11.05.2015 16:00:00,266,0,38.4233333333,2.9860833333,24.3516666667
11.05.2015 17:00:00,84.1666666667,0,42.7016666667,2.5107833333,23.0433333333
11.05.2015 18:00:00,1.1666666667,0,51.685,2.1401333333,20.9183333333
11.05.2015 19:00:00,0,0,57.68,2.0839,19.8333333333
11.05.2015 20:00:00,0,0,62.8,2.2776833333,18.88
11.05.2015 21:00:00,0,0,63.5583333333,2.14375,18.595
11.05.2015 22:00:00,0,0,64.4683333333,2.0636,18.1416666667
11.05.2015 23:00:00,0,0,63.4283333333,2.41955,18.2233333333
12.05.2015 00:00:00,0,0,63.2466666667,2.4505833333,18.115
12.05.2015 01:00:00,0,0,61.3416666667,2.2096666667,18
12.05.2015 02:00:00,0,0,59.3916666667,2.3483833333,18.23
12.05.2015 03:00:00,0,0,58.185,2.2974,18.2983333333
12.05.2015 04:00:00,0,0,59.4983333333,2.07935,17.8733333333
12.05.2015 05:00:00,0,0,59.4916666667,2.0116833333,17.7333333333
12.05.2015 06:00:00,0,0,58.6616666667,2.0049166667,17.56
12.05.2015 07:00:00,4.8333333333,0,53.575,1.7015833333,17.9233333333
12.05.2015 08:00:00,129.8333333333,0,46.85,1.4861,19.7616666667
12.05.2015 09:00:00,311.1666666667,0,41.9833333333,1.61245,22.3366666667
12.05.2015 10:00:00,473.8333333333,0,39.3066666667,1.3626666667,23.8316666667
12.05.2015 11:00:00,576.3333333333,0,33.3616666667,0.9431333333,26.1133333333
12.05.2015 12:00:00,634.6666666667,0,30.2833333333,1.1075166667,27.5083333333
12.05.2015 13:00:00,622,0,25.6166666667,1.4719833333,28.42
12.05.2015 14:00:00,556.1666666667,0,24.455,1.6808166667,28.8366666667
12.05.2015 15:00:00,417.8333333333,0,24.3766666667,1.3909,28.985
12.05.2015 16:00:00,236,0,32.165,2.73315,26.86
12.05.2015 17:00:00,74.5,0,33.905,3.3100666667,24.6433333333
12.05.2015 18:00:00,1.1666666667,0,40.4233333333,1.5324166667,22.1466666667
12.05.2015 19:00:00,0,0,51.7766666667,0.6935833333,18.5783333333
12.05.2015 20:00:00,0,0,61.7983333333,0.2548,15.6116666667
12.05.2015 21:00:00,0,0,64.8216666667,0.2569,14.5833333333
12.05.2015 22:00:00,0,0,68.115,0.3770666667,13.8633333333
12.05.2015 23:00:00,0,0,72.4666666667,0.2433666667,13.245
13.05.2015 00:00:00,0,0,73.7116666667,0.3274833333,13.055
13.05.2015 01:00:00,0,0,72.92,0.60165,12.5466666667
13.05.2015 02:00:00,0,0,78.8666666667,0.2769666667,11.1383333333
13.05.2015 03:00:00,0,0,81.4266666667,0.6182166667,10.6383333333
13.05.2015 04:00:00,0,0,79.28,1.2175333333,11.54
13.05.2015 05:00:00,0,0,89.8333333333,1.79725,11.3166666667
13.05.2015 06:00:00,0,0,96.1,1.2425,11.3316666667
